trial;present;iter_ms;rec_ms;iter_found;rec_found
1518;0;0.000000;0.000000;0;0
1519;1;0.000000;0.000000;1;1
1520;1;0.000000;0.000000;1;1
1521;1;0.000000;0.000000;1;1
1522;1;0.000000;0.000000;1;1
1523;1;0.000000;0.000000;1;1
1524;1;0.000000;0.000000;1;1
1525;0;0.000000;0.000000;0;0
1526;1;0.000000;0.000000;1;1
1527;0;0.000000;0.000000;0;0
1528;1;0.000000;0.000000;1;1
1529;1;0.000000;0.000000;1;1
1530;0;0.000000;0.000000;0;0
1531;0;0.000000;0.000000;0;0
1532;1;0.000000;0.000000;1;1
1533;1;0.000000;0.000000;1;1
1534;0;0.000000;0.000000;0;0
1535;0;0.000000;0.000000;0;0
1536;1;0.000000;0.000000;1;1
1537;0;0.000000;0.000000;0;0
1538;0;0.000000;0.000000;0;0
1539;0;0.000000;0.000000;0;0
1540;1;0.000000;0.000000;1;1
1541;1;0.000000;0.000000;1;1
1542;1;0.000000;0.000000;1;1
1543;1;0.000000;0.000000;1;1
1544;1;0.000000;0.000000;1;1
1545;1;0.000000;0.000000;1;1
1546;0;0.000000;0.000000;0;0
1547;1;0.000000;0.000000;1;1
1548;0;0.000000;0.000000;0;0
1549;1;0.000000;0.000000;1;1
1550;0;0.000000;0.000000;0;0
1551;0;0.000000;0.000000;0;0
1552;1;0.000000;0.000000;1;1
1553;0;0.000000;0.000000;0;0
1554;1;0.000000;0.000000;1;1
1555;0;0.000000;0.000000;0;0
1556;0;0.000000;0.000000;0;0
1557;0;0.000000;0.000000;0;0
1558;0;0.000000;0.000000;0;0
1559;1;0.000000;0.000000;1;1
1560;0;0.000000;0.000000;0;0
1561;1;0.000000;0.000000;1;1
1562;0;0.000000;0.000000;0;0
1563;1;0.000000;0.000000;1;1
1564;1;0.000000;0.000000;1;1
1565;1;0.000000;0.000000;1;1
1566;1;0.000000;0.000000;1;1
1567;1;0.000000;0.000000;1;1
1568;1;0.000000;0.000000;1;1
1569;0;0.000000;0.000000;0;0
1570;0;0.000000;0.000000;0;0
1571;0;0.000000;0.000000;0;0
1572;1;0.000000;0.000000;1;1
1573;0;0.000000;0.000000;0;0
1574;0;0.000000;0.000000;0;0
1575;1;0.000000;0.000000;1;1
1576;0;0.000000;0.000000;0;0
1577;1;0.000000;0.000000;1;1
1578;0;0.000000;0.000000;0;0
1579;0;0.000000;0.000000;0;0
1580;1;0.000000;0.000000;1;1
1581;1;0.000000;0.000000;1;1
1582;0;0.000000;0.000000;0;0
1583;0;0.000000;0.000000;0;0
1584;0;0.000000;0.000000;0;0
1585;1;0.000000;0.000000;1;1
1586;1;0.000000;0.000000;1;1
1587;1;0.000000;0.000000;1;1
1588;0;0.000000;0.000000;0;0
1589;0;0.000000;0.000000;0;0
1590;1;0.000000;0.000000;1;1
1591;0;0.000000;0.000000;0;0
1592;1;0.000000;0.000000;1;1
1593;1;0.000000;0.000000;1;1
1594;0;0.000000;0.000000;0;0
1595;1;0.000000;0.000000;1;1
1596;1;0.000000;0.000000;1;1
1597;0;0.000000;0.000000;0;0
1598;1;0.000000;0.000000;1;1
1599;0;0.000000;0.000000;0;0
1600;1;0.000000;0.000000;1;1
1601;1;0.000000;0.000000;1;1
1602;0;0.000000;0.000000;0;0
1603;0;0.000000;0.000000;0;0
1604;1;0.000000;0.000000;1;1
1605;0;0.000000;0.000000;0;0
1606;0;0.000000;0.000000;0;0
1607;0;0.000000;0.000000;0;0
1608;1;0.000000;0.000000;1;1
1609;1;0.000000;0.000000;1;1
1610;1;0.000000;0.000000;1;1
1611;0;0.000000;0.000000;0;0
1612;0;0.000000;0.000000;0;0
1613;0;0.000000;0.000000;0;0
1614;0;0.000000;0.000000;0;0
1615;0;0.000000;0.000000;0;0
1616;1;0.000000;0.000000;1;1
1617;0;0.000000;0.000000;0;0
1618;0;0.000000;0.000000;0;0
1619;1;0.000000;0.000000;1;1
1620;1;0.000000;0.000000;1;1
1621;1;0.000000;0.000000;1;1
1622;0;0.000000;0.000000;0;0
1623;0;0.000000;0.000000;0;0
1624;1;0.000000;0.000000;1;1
1625;0;0.000000;0.000000;0;0
1626;1;0.000000;0.000000;1;1
1627;1;0.000000;0.000000;1;1
1628;1;0.000000;0.000000;1;1
1629;0;0.000000;0.000000;0;0
1630;0;0.000000;0.000000;0;0
1631;0;0.000000;0.000000;0;0
1632;0;0.000000;0.000000;0;0
1633;1;0.000000;0.000000;1;1
1634;1;0.000000;0.000000;1;1
1635;1;0.000000;0.000000;1;1
1636;0;0.000000;0.000000;0;0
1637;1;0.000000;0.000000;1;1
1638;1;0.000000;0.000000;1;1
1639;1;0.000000;0.000000;1;1
1640;1;0.000000;0.000000;1;1
1641;1;0.000000;0.000000;1;1
1642;0;0.000000;0.000000;0;0
1643;1;0.000000;0.000000;1;1
1644;0;0.000000;0.000000;0;0
1645;1;0.000000;0.000000;1;1
1646;1;0.000000;0.000000;1;1
1647;1;0.000000;0.000000;1;1
1648;1;0.000000;0.000000;1;1
1649;1;0.000000;0.000000;1;1
1650;1;0.000000;0.000000;1;1
1651;1;0.000000;0.000000;1;1
1652;1;0.000000;0.000000;1;1
1653;1;0.000000;0.000000;1;1
1654;1;0.000000;0.000000;1;1
1655;1;0.000000;0.000000;1;1
1656;1;0.000000;0.000000;1;1
1657;0;0.000000;0.000000;0;0
1658;1;0.000000;0.000000;1;1
1659;1;0.000000;0.000000;1;1
1660;1;0.000000;0.000000;1;1
1661;0;0.000000;0.000000;0;0
1662;1;0.000000;0.000000;1;1
1663;0;0.000000;0.000000;0;0
1664;0;0.000000;0.000000;0;0
1665;1;0.000000;0.000000;1;1
1666;1;0.000000;0.000000;1;1
1667;1;0.000000;0.000000;1;1
1668;0;0.000000;0.000000;0;0
1669;0;0.000000;0.000000;0;0
1670;1;0.000000;0.000000;1;1
1671;1;0.000000;0.000000;1;1
1672;0;0.000000;0.000000;0;0
1673;1;0.000000;0.000000;1;1
1674;0;0.000000;0.000000;0;0
1675;1;0.000000;0.000000;1;1
1676;0;0.000000;0.000000;0;0
1677;1;0.000000;0.000000;1;1
1678;1;0.000000;0.000000;1;1
1679;1;0.000000;0.000000;1;1
1680;1;0.000000;0.000000;1;1
1681;1;0.000000;0.000000;1;1
1682;0;0.000000;0.000000;0;0
1683;1;0.000000;0.000000;1;1
1684;1;0.000000;0.000000;1;1
1685;0;0.000000;0.000000;0;0
1686;1;0.000000;0.000000;1;1
1687;1;0.000000;0.000000;1;1
1688;1;0.000000;0.000000;1;1
1689;0;0.000000;0.000000;0;0
1690;0;0.000000;0.000000;0;0
1691;0;0.000000;0.000000;0;0
1692;1;0.000000;0.000000;1;1
1693;0;0.000000;0.000000;0;0
1694;1;0.000000;0.000000;1;1
1695;0;0.000000;0.000000;0;0
1696;1;0.000000;0.000000;1;1
1697;0;0.000000;0.000000;0;0
1698;0;0.000000;0.000000;0;0
1699;0;0.000000;0.000000;0;0
1700;1;0.000000;0.000000;1;1
1701;0;0.000000;0.000000;0;0
1702;1;0.000000;0.000000;1;1
1703;1;0.000000;0.000000;1;1
1704;0;0.000000;0.000000;0;0
1705;0;0.000000;0.000000;0;0
1706;1;0.000000;0.000000;1;1
1707;1;0.000000;0.000000;1;1
1708;1;0.000000;0.000000;1;1
1709;1;0.000000;0.000000;1;1
1710;0;0.000000;0.000000;0;0
1711;0;0.000000;0.000000;0;0
1712;0;0.000000;0.000000;0;0
1713;1;0.000000;0.000000;1;1
1714;1;0.000000;0.000000;1;1
1715;1;0.000000;0.000000;1;1
1716;0;0.000000;0.000000;0;0
1717;1;0.000000;0.000000;1;1
1718;0;0.000000;0.000000;0;0
1719;0;0.000000;0.000000;0;0
1720;1;0.000000;0.000000;1;1
1721;1;0.000000;0.000000;1;1
1722;1;0.000000;0.000000;1;1
1723;0;0.000000;0.000000;0;0
1724;1;0.000000;0.000000;1;1
1725;0;0.000000;0.000000;0;0
1726;0;0.000000;0.000000;0;0
1727;0;0.000000;0.000000;0;0
1728;0;0.000000;0.000000;0;0
1729;0;0.000000;0.000000;0;0
1730;0;0.000000;0.000000;0;0
1731;0;0.000000;0.000000;0;0
1732;0;0.000000;0.000000;0;0
1733;1;0.000000;0.000000;1;1
1734;0;0.000000;0.000000;0;0
1735;0;0.000000;0.000000;0;0
1736;1;0.000000;0.000000;1;1
1737;1;0.000000;0.000000;1;1
1738;1;0.000000;0.000000;1;1
1739;0;0.000000;0.000000;0;0
1740;0;0.000000;0.000000;0;0
1741;1;0.000000;0.000000;1;1
1742;1;0.000000;0.000000;1;1
1743;0;0.000000;0.000000;0;0
1744;1;0.000000;0.000000;1;1
1745;0;0.000000;0.000000;0;0
1746;1;0.000000;0.000000;1;1
1747;0;0.000000;0.000000;0;0
1748;0;0.000000;0.000000;0;0
1749;1;0.000000;0.000000;1;1
1750;1;0.000000;0.000000;1;1
1751;1;0.000000;0.000000;1;1
1752;0;0.000000;0.000000;0;0
1753;1;0.000000;0.000000;1;1
1754;1;0.000000;0.000000;1;1
1755;1;0.000000;0.000000;1;1
1756;0;0.000000;0.000000;0;0
1757;1;0.000000;0.000000;1;1
1758;0;0.000000;0.000000;0;0
1759;1;0.000000;0.000000;1;1
1760;0;0.000000;0.000000;0;0
1761;1;0.000000;0.000000;1;1
1762;0;0.000000;0.000000;0;0
1763;0;0.000000;0.000000;0;0
1764;0;0.000000;0.000000;0;0
1765;0;0.000000;0.000000;0;0
1766;0;0.000000;0.000000;0;0
1767;1;0.000000;0.000000;1;1
1768;0;0.000000;0.000000;0;0
1769;0;0.000000;0.000000;0;0
1770;1;0.000000;0.000000;1;1
1771;0;0.000000;0.000000;0;0
1772;1;0.000000;0.000000;1;1
1773;1;0.000000;0.000000;1;1
1774;1;0.000000;0.000000;1;1
1775;0;0.000000;0.000000;0;0
1776;0;0.000000;0.000000;0;0
1777;0;0.000000;0.000000;0;0
1778;1;0.000000;0.000000;1;1
1779;1;0.000000;0.000000;1;1
1780;0;0.000000;0.000000;0;0
1781;0;0.000000;0.000000;0;0
1782;1;0.000000;0.000000;1;1
1783;1;0.000000;0.000000;1;1
1784;1;0.000000;0.000000;1;1
1785;0;0.000000;0.000000;0;0
1786;0;0.000000;0.000000;0;0
1787;0;0.000000;0.000000;0;0
1788;0;0.000000;0.000000;0;0
1789;0;0.000000;0.000000;0;0
1790;0;0.000000;0.000000;0;0
1791;1;0.000000;0.000000;1;1
1792;1;0.000000;0.000000;1;1
1793;1;0.000000;0.000000;1;1
1794;1;0.000000;0.000000;1;1
1795;1;0.000000;0.000000;1;1
1796;1;0.000000;0.000000;1;1
1797;1;0.000000;0.000000;1;1
1798;1;0.000000;0.000000;1;1
1799;0;0.000000;0.000000;0;0
1800;0;0.000000;0.000000;0;0
1801;1;0.000000;0.000000;1;1
1802;1;0.000000;0.000000;1;1
1803;1;0.000000;0.000000;1;1
1804;0;0.000000;0.000000;0;0
1805;0;0.000000;0.000000;0;0
1806;0;0.000000;0.000000;0;0
1807;1;0.000000;0.000000;1;1
1808;1;0.000000;0.000000;1;1
1809;1;0.000000;0.000000;1;1
1810;1;0.000000;0.000000;1;1
1811;0;0.000000;0.000000;0;0
1812;0;0.000000;0.000000;0;0
1813;0;0.000000;0.000000;0;0
1814;0;0.000000;0.000000;0;0
1815;1;0.000000;0.000000;1;1
1816;0;0.000000;0.000000;0;0
1817;0;0.000000;0.000000;0;0
1818;0;0.000000;0.000000;0;0
1819;0;0.000000;0.000000;0;0
1820;0;0.000000;0.000000;0;0
1821;1;0.000000;0.000000;1;1
1822;1;0.000000;0.000000;1;1
1823;1;0.000000;0.000000;1;1
1824;1;0.000000;0.000000;1;1
1825;1;0.000000;0.000000;1;1
1826;1;0.000000;0.000000;1;1
1827;1;0.000000;0.000000;1;1
1828;1;0.000000;0.000000;1;1
1829;0;0.000000;0.000000;0;0
1830;0;0.000000;0.000000;0;0
1831;0;0.000000;0.000000;0;0
1832;1;0.000000;0.000000;1;1
1833;1;0.000000;0.000000;1;1
1834;1;0.000000;0.000000;1;1
1835;0;0.000000;0.000000;0;0
1836;0;0.000000;0.000000;0;0
1837;0;0.000000;0.000000;0;0
1838;1;0.000000;0.000000;1;1
1839;1;0.000000;0.000000;1;1
1840;1;0.000000;0.000000;1;1
1841;1;0.000000;0.000000;1;1
1842;1;0.000000;0.000000;1;1
1843;1;0.000000;0.000000;1;1
1844;0;0.000000;0.000000;0;0
1845;0;0.000000;0.000000;0;0
1846;0;0.000000;0.000000;0;0
1847;1;0.000000;0.000000;1;1
1848;1;0.000000;0.000000;1;1
1849;0;0.000000;0.000000;0;0
1850;0;0.000000;0.000000;0;0
1851;1;0.000000;0.000000;1;1
1852;0;0.000000;0.000000;0;0
1853;0;0.000000;0.000000;0;0
1854;1;0.000000;0.000000;1;1
1855;0;0.000000;0.000000;0;0
1856;1;0.000000;0.000000;1;1
1857;0;0.000000;0.000000;0;0
1858;1;0.000000;0.000000;1;1
1859;1;0.000000;0.000000;1;1
1860;1;0.000000;0.000000;1;1
1861;1;0.000000;0.000000;1;1
1862;0;0.000000;0.000000;0;0
1863;1;0.000000;0.000000;1;1
1864;0;0.000000;0.000000;0;0
1865;1;0.000000;0.000000;1;1
1866;1;0.000000;0.000000;1;1
1867;1;0.000000;0.000000;1;1
1868;0;0.000000;0.000000;0;0
1869;0;0.000000;0.000000;0;0
1870;1;0.000000;0.000000;1;1
1871;1;0.000000;0.000000;1;1
1872;0;0.000000;0.000000;0;0
1873;1;0.000000;0.000000;1;1
1874;0;0.000000;0.000000;0;0
1875;1;0.000000;0.000000;1;1
1876;0;0.000000;0.000000;0;0
1877;1;0.000000;0.000000;1;1
1878;0;0.000000;0.000000;0;0
1879;1;0.000000;0.000000;1;1
1880;1;0.000000;0.000000;1;1
1881;1;0.000000;0.000000;1;1
1882;1;0.000000;0.000000;1;1
1883;0;0.000000;0.000000;0;0
1884;0;0.000000;0.000000;0;0
1885;0;0.000000;0.000000;0;0
1886;0;0.000000;0.000000;0;0
1887;0;0.000000;0.000000;0;0
1888;0;0.000000;0.000000;0;0
1889;1;0.000000;0.000000;1;1
1890;0;0.000000;0.000000;0;0
1891;0;0.000000;0.000000;0;0
1892;1;0.000000;0.000000;1;1
1893;0;0.000000;0.000000;0;0
1894;1;0.000000;0.000000;1;1
1895;1;0.000000;0.000000;1;1
1896;0;0.000000;0.000000;0;0
1897;1;0.000000;0.000000;1;1
1898;1;0.000000;0.000000;1;1
1899;0;0.000000;0.000000;0;0
1900;0;0.000000;0.000000;0;0
1901;0;0.000000;0.000000;0;0
1902;1;0.000000;0.000000;1;1
1903;1;0.000000;0.000000;1;1
1904;1;0.000000;0.000000;1;1
1905;0;0.000000;0.000000;0;0
1906;1;0.000000;0.000000;1;1
1907;1;0.000000;0.000000;1;1
1908;0;0.000000;0.000000;0;0
1909;1;0.000000;0.000000;1;1
1910;0;0.000000;0.000000;0;0
1911;0;0.000000;0.000000;0;0
1912;1;0.000000;0.000000;1;1
1913;1;0.000000;0.000000;1;1
1914;1;0.000000;0.000000;1;1
1915;1;0.000000;0.000000;1;1
1916;0;0.000000;0.000000;0;0
1917;0;0.000000;0.000000;0;0
1918;1;0.000000;0.000000;1;1
1919;1;0.000000;0.000000;1;1
1920;0;0.000000;0.000000;0;0
1921;0;0.000000;0.000000;0;0
1922;0;0.000000;0.000000;0;0
1923;0;0.000000;0.000000;0;0
1924;0;0.000000;0.000000;0;0
1925;1;0.000000;0.000000;1;1
1926;1;0.000000;0.000000;1;1
1927;1;0.000000;0.000000;1;1
1928;1;0.000000;0.000000;1;1
1929;1;0.000000;0.000000;1;1
1930;1;0.000000;0.000000;1;1
1931;1;0.000000;0.000000;1;1
1932;1;0.000000;0.000000;1;1
1933;0;0.000000;0.000000;0;0
1934;0;0.000000;0.000000;0;0
1935;1;0.000000;0.000000;1;1
1936;1;0.000000;0.000000;1;1
1937;0;0.000000;0.000000;0;0
1938;0;0.000000;0.000000;0;0
1939;1;0.000000;0.000000;1;1
1940;0;0.000000;0.000000;0;0
1941;0;0.000000;0.000000;0;0
1942;0;0.000000;0.000000;0;0
1943;0;0.000000;0.000000;0;0
1944;1;0.000000;0.000000;1;1
1945;1;0.000000;0.000000;1;1
1946;1;0.000000;0.000000;1;1
1947;0;0.000000;0.000000;0;0
1948;0;0.000000;0.000000;0;0
1949;0;0.000000;0.000000;0;0
1950;1;0.000000;0.000000;1;1
1951;0;0.000000;0.000000;0;0
1952;0;0.000000;0.000000;0;0
1953;1;0.000000;0.000000;1;1
1954;1;0.000000;0.000000;1;1
1955;1;0.000000;0.000000;1;1
1956;1;0.000000;0.000000;1;1
1957;1;0.000000;0.000000;1;1
1958;1;0.000000;0.000000;1;1
1959;0;0.000000;0.000000;0;0
1960;1;0.000000;0.000000;1;1
1961;0;0.000000;0.000000;0;0
1962;0;0.000000;0.000000;0;0
1963;0;0.000000;0.000000;0;0
1964;1;0.000000;0.000000;1;1
1965;0;0.000000;0.000000;0;0
1966;1;0.000000;0.000000;1;1
1967;1;0.000000;0.000000;1;1
1968;0;0.000000;0.000000;0;0
1969;1;0.000000;0.000000;1;1
1970;1;0.000000;0.000000;1;1
1971;1;0.000000;0.000000;1;1
1972;1;0.000000;0.000000;1;1
1973;1;0.000000;0.000000;1;1
1974;0;0.000000;0.000000;0;0
1975;0;0.000000;0.000000;0;0
1976;1;0.000000;0.000000;1;1
1977;0;0.000000;0.000000;0;0
1978;1;0.000000;0.000000;1;1
1979;1;0.000000;0.000000;1;1
1980;0;0.000000;0.000000;0;0
1981;0;0.000000;0.000000;0;0
1982;0;0.000000;0.000000;0;0
1983;0;0.000000;0.000000;0;0
1984;0;0.000000;0.000000;0;0
1985;1;0.000000;0.000000;1;1
1986;1;0.000000;0.000000;1;1
1987;0;0.000000;0.000000;0;0
1988;1;0.000000;0.000000;1;1
1989;0;0.000000;0.000000;0;0
1990;0;0.000000;0.000000;0;0
1991;0;0.000000;0.000000;0;0
1992;0;0.000000;0.000000;0;0
1993;1;0.000000;0.000000;1;1
1994;0;0.000000;0.000000;0;0
1995;1;0.000000;0.000000;1;1
1996;0;0.000000;0.000000;0;0
1997;0;0.000000;0.000000;0;0
1998;0;0.000000;0.000000;0;0
1999;1;0.000000;0.000000;1;1
